generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
160000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.36099,-0.133581,0.135712,0
165000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.771778,-0.0819112,0.161095,0
165000,Bibimys_chacoensis,Bibimys_labiosus,5.53449,1.80352,-0.266209,3.46786,0
170000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.739148,-0.0455094,0.0406071,0
170000,Necromys_urichi,NA,6.10745,0.929597,-0.092774,1.65123,0
175000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.679913,-0.029137,0.00227131,0
180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.455418,0.0938093,0.00346468,0
185000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.475727,0.0235588,0.126851,0
190000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.615625,0.110841,0.243571,0
195000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.594941,-0.0298846,0.0038445,0
200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.382651,0.222028,0.0489622,0
205000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.55405,-0.195231,0.168452,0
210000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.751776,-0.078878,0.0732975,0
215000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.467683,0.0780238,0.120322,0
215000,Castoria_angustidens,Deltamys_kempi,2.46813,1.75396,-0.221586,0.169126,0
220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.573015,0.0389808,0.0314288,0
225000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.26822,-0.162874,0.196039,0
230000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06695,-0.128188,0.0617747,0
235000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.91476,-0.179849,0.500283,0
240000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1013,-0.0932172,0.221771,0
245000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.727791,-0.0473199,0.137439,0
250000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.28629,-0.146167,0.104052,0
250000,Necromys_lasiurus,Necromys_lenguarum,6.52211,3.19523,0.168872,0.450046,0
255000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.672323,-0.0997435,0.0433015,0
260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.373728,0.185829,0.0386428,0
265000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1473,-0.175485,0.000679181,0
270000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04414,-0.10486,0.114936,0
275000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.755135,-0.0531949,0.061305,0
275000,Akodon_torques,NA,6.53711,1.16984,0.136823,1.266,0
280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.873146,-0.0234389,0.16372,0
285000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.39458,-0.160805,0.00714352,0
290000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.877755,-0.0713297,0.0363091,0
295000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.502954,0.0645726,0.166987,0
300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.737248,-0.0347542,0.09106,0
305000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05289,-0.0990481,0.0416885,0
310000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.683203,-0.00788953,0.0174201,0
310000,Podoxymys_roraimae,NA,6.51702,0.399081,0.0945001,0.118749,0
315000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.867492,-0.044984,0.137417,0
315000,Necromys_obscurus,NA,5.11596,0.228597,-0.134719,0.296108,0
320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.548736,0.00542875,0.0959401,0
325000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.0982,-0.120682,0.248038,0
330000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.22618,-0.0754987,0.362974,0
335000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.315282,0.319017,0.06589,0
340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.943419,-0.123047,0.0156619,0
340000,Juscelinomys_huanchacae,NA,5.23259,0.0462954,0.0634666,1.47991,0
340000,Bibimys_chacoensis,Bibimys_labiosus,4.41324,2.3731,0.0433613,2.79095,0
345000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.736789,-0.0459874,0.217105,0
350000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.656724,-0.0111302,0.0706462,0
355000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.906162,-0.0651748,0.0329034,0
360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.397477,0.063013,0.0536066,0
360000,Oxymycterus_rufus,Juscelinomys_huanchacae,2.41596,1.47793,-0.143364,0.214812,0
365000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.55827,-0.148908,0.421103,0
370000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.772605,-0.0582798,0.00980568,0
370000,Scapteromys_aquaticus,NA,6.60605,2.51775,-0.214439,1.20537,0
375000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04127,-0.13485,0.0567446,0
380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.721105,-0.015828,0.0369335,0
385000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.903305,-0.0794445,0.0339814,0
390000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.44627,-0.16293,0.255975,0
395000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.577701,-0.0386492,0.0652083,0
400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.697471,-0.0687097,0.066928,0
405000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.224579,0.412667,0.0597339,0
410000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.64316,-0.0289076,0.146983,0
415000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.865107,-0.109894,0.123747,0
420000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05234,-0.0489891,0.256651,0
425000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.441819,0.0345256,0.0196102,0
430000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.509303,0.0903787,0.0803331,0
430000,Necromys_amoenus,NA,6.40629,2.30793,-0.00723641,1.57688,0
435000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.08205,-0.0984983,0.0595001,0
440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.721213,-0.0797117,0.0552587,0
445000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.517696,0.0740298,0.116197,0
450000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.56135,0.0227873,0.0539434,0
455000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.57505,-0.0131849,0.0453858,0
460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.464689,0.0367048,0.0964064,0
460000,Lenoxus_apicalis,Brucepattersonius_soricinus,2.87399,1.48051,-0.282932,0.592717,0
465000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.39183,-0.195241,0.0414852,0
470000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.21547,-0.118682,0.0680312,0
475000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05847,-0.062989,0.200089,0
480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.410945,0.229924,0.200881,0
485000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.878418,-0.0942623,0.0333432,0
485000,Deltamys_kempi,NA,6.48499,0.294863,-0.0455778,0.432795,0
490000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.5124,-0.118819,0.450089,0
495000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.65943,-0.150489,0.541807,0
495000,Thaptomys_nigrita,Castoria_angustidens,2.09417,2.85474,-0.303433,0.767838,0
500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.584288,-0.0218465,0.0623983,0
505000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.531421,0.0188721,0.0254242,0
505000,Oxymycterus_rufus,Oxymycterus_paramensis,5.27621,0.857637,0.0849428,1.45868,0
505000,Akodon_lindberghi,NA,6.75716,0.714529,-0.150937,1.5732,0
510000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.898639,-0.0849526,0.0167055,0
515000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.787041,-0.0705822,0.113565,0
515000,Thaptomys_nigrita,NA,5.66629,3.58204,0.204728,7.00887,0
520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.437767,0.0888963,0.0518978,0
520000,Oxymycterus_quaestor,NA,6.46648,0.891808,0.223327,0.378953,0
525000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.45597,-0.197452,0.0446897,0
525000,Kunsia_tomentosus,NA,6.2905,1.80697,-0.263438,1.03452,0
530000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.472415,0.0755033,0.00511347,0
535000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.39084,-0.119853,0.320874,0
540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.535229,0.0370405,0.0225138,0
545000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.593726,-0.0125933,0.105968,0
550000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.707991,-0.0543703,0.059898,0
550000,Akodon_lutescens,NA,6.14811,2.51351,0.0593612,3.07739,0
555000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.33518,-0.165545,0.124064,0
555000,Thaptomys_nigrita,NA,5.9909,0.44057,-0.190318,1.99373,0
555000,Akodon_orophilus,NA,6.5672,1.9414,-0.0856817,0.642761,0
560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.865104,-0.0692827,0.0252295,0
565000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.792457,-0.0910065,0.0412693,0
570000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.01478,-0.133657,0.15099,0
575000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1221,-0.142964,0.0893683,0
580000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.78675,-0.165905,0.280648,0
585000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.62747,-0.00362729,0.0698459,0
590000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.698189,-0.0157282,0.0693231,0
595000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.57957,0.0117931,0.00391489,0
600000,Oxymycterus_rufus,Bibimys_chacoensis,0,2.58064,-0.24099,0.335372,0
605000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.758997,-0.0366772,0.0649012,0
605000,Akodon_mimus,NA,4.68308,1.03739,-0.108736,1.65956,0
610000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13403,-0.104349,0.277688,0
610000,Podoxymys_roraimae,NA,6.10149,0.371452,0.146445,0.762962,0
615000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.442876,0.193454,0.124054,0
620000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13408,-0.0598032,0.482772,0
625000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.28123,-0.129596,0.343854,0
630000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.296999,0.241915,0.0623562,0
635000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.595122,-0.0109548,0.105404,0
640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.683332,-0.0664628,0.00993609,0
645000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.77423,0.0120778,0.200692,0
650000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.904794,-0.0498501,0.132644,0
655000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.304366,0.242218,0.0130613,0
655000,Akodon_mimus,NA,6.10053,5.0252,-0.0413004,4.3711,0
660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.24169,-0.132707,0.0747975,0
660000,Kunsia_tomentosus,NA,6.36099,2.54331,-0.127178,2.02429,0
665000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.680033,-0.00836916,0.0884542,0
670000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.521692,-0.0300134,0.0339572,0
675000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.26645,-0.118592,0.339316,0
680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.679691,-0.0200996,0.233741,0
680000,Bibimys_chacoensis,Bibimys_labiosus,6.21956,2.23912,0.377671,1.32873,0
685000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.525284,0.0222013,0.00030065,0
690000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.794122,-0.0469072,0.295564,0
695000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00938,-0.110766,0.16052,0
695000,Bibimys_chacoensis,Bibimys_labiosus,3.81594,2.06972,0.131612,2.16261,0
700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.60229,-0.0207953,0.117213,0
705000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.385092,0.084758,0.017829,0
710000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.316207,0.206065,0.059512,0
715000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.424198,0.187514,0.257996,0
720000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.19982,-0.126501,0.186933,0
720000,Thaptomys_nigrita,NA,6.56913,1.41107,0.197802,5.33587,0
725000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.751816,-0.00545387,0.186864,0
730000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.936865,-0.0976873,0.0135616,0
735000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.464253,0.00918735,0.039453,0
740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.613066,0.0154092,0.104767,0
745000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.594179,-0.0112777,0.0572336,0
750000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.564433,-0.00125882,0.0479138,0
750000,Akodon_mimus,Akodon_aerosus,3.83584,1.9131,-0.27597,0.27318,0
755000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.962948,-0.0403923,0.113719,0
755000,Podoxymys_roraimae,NA,6.52024,1.71354,-0.0731886,3.59648,0
760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.841345,-0.132308,0.00420161,0
765000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.802434,-0.0928762,0.0508262,0
770000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.804069,-0.0568537,0.160234,0
775000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.37687,0.0783442,0.00744387,0
775000,Akodon_lutescens,NA,6.3536,0.195751,-0.0100144,1.91752,0
780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.7657,-0.0320624,0.149958,0
785000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.12982,-0.166118,0.0409423,0
790000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.574448,0.00263655,0.202847,0
795000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.538381,0.0227509,0.131858,0
800000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.28716,-0.119932,0.313286,0
805000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.448009,0.151141,0.276108,0
810000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.896799,-0.0969897,0.0436922,0
815000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.23178,-0.0657171,0.360818,0
815000,Deltamys_kempi,NA,4.60403,0.738117,-0.0908183,1.49948,0
820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.844981,-0.0826187,0.0844879,0
825000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.83461,-0.07303,0.0425942,0
830000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.02747,-0.141184,0.044981,0
830000,Akodon_mimus,NA,6.19572,1.89384,0.222258,1.985,0
830000,Akodon_fumeus,Akodon_kofordi,6.44441,4.84186,0.0666806,1.91282,0
835000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.567182,-0.0342305,0.00488637,0
840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.899692,-0.0208436,0.394624,0
845000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.45261,-0.130992,0.295677,0
850000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.535268,-0.0187943,0.0931085,0
855000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.12458,-0.0931065,0.0839549,0
860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.739108,-0.0205116,0.104185,0
860000,Akodon_varius,Akodon_simulator,5.98814,0.344124,-0.360235,1.69981,0
865000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.476081,0.0338192,0.00480392,0
870000,Oxymycterus_rufus,Bibimys_chacoensis,0,2.2699,-0.202836,0.346775,0
875000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.37562,-0.120679,0.12886,0
880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.646866,0.000985965,0.277472,0
885000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.755009,-0.064397,0.0851063,0
890000,Oxymycterus_rufus,Bibimys_chacoensis,0,2.37803,-0.250509,0.131775,0
895000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.08076,-0.15547,0.159165,0
900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.717581,-0.0347928,0.101718,0
905000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.03978,-0.104403,0.125066,0
910000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.418427,0.112473,0.0419494,0
915000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.784362,-0.0752122,0.170675,0
920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.719211,-0.0271065,0.0634211,0
925000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.648176,-0.020972,0.155249,0
930000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.575926,-0.00479789,0.0062301,0
935000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.04343,-0.0870146,0.214295,0
940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.427815,0.413133,0.181129,0
945000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.487031,-0.018337,0.0612778,0
945000,Akodon_aerosus,Akodon_varius,4.90512,1.45841,-0.00128686,0.465105,0
945000,Brucepattersonius_soricinus,NA,6.32491,8.34417,-0.243546,10.0415,0
950000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.740687,-0.0627064,0.0802909,0
950000,Juscelinomys_huanchacae,NA,6.22369,2.17976,-0.0518061,4.07396,0
955000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.503757,-0.00978986,0.0395772,0
960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.444927,0.067712,0.179111,0
965000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00286,-0.0993677,0.416701,0
970000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.15904,-0.120405,0.165047,0
975000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.35588,-0.117464,0.109282,0
980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.899332,-0.0927607,0.0227319,0
985000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.16573,-0.174966,0.0874058,0
990000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.679413,-0.0151649,0.0851963,0
995000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.496657,0.0150965,0.0360636,0
1000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.819826,-0.0952263,0.163073,0
1005000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.953521,-0.0744921,0.110147,0
1005000,Akodon_lindberghi,NA,6.76277,0.555738,0.329649,1.01858,0
1010000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.28626,-0.153804,0.119503,0
1015000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.879695,-0.105051,0.0293769,0
1020000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.812239,-0.0888822,0.142288,0
1025000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.37965,-0.147967,0.162136,0
1030000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13932,-0.138086,0.0538323,0
1035000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.80583,-0.0217415,0.436636,0
1040000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.44034,-0.151699,0.35035,0
1045000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.344016,0.215369,0.0210885,0
1050000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.20282,-0.0788493,0.3187,0
1055000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.950877,-0.0961023,0.10082,0
1060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.774888,-0.0582803,0.0342103,0
1065000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.839071,0.0419224,0.523292,0
1070000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.753218,-0.0617365,0.141691,0
1070000,Bibimys_chacoensis,Bibimys_labiosus,5.7122,3.86601,0.14881,4.16544,0
1075000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.495152,0.0585404,0.0858216,0
1080000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.36284,-0.195061,0.16412,0
1085000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.32509,0.183138,0.0629994,0
1090000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.844453,-0.0649,0.130507,0
1095000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.445108,0.11603,0.0162548,0
1100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.551923,-0.000521809,0.0857386,0
1105000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.604572,0.0717492,0.205699,0
1110000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.915874,-0.0993301,0.0692997,0
1115000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.0379,-0.162869,0.137573,0
1120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.754013,-0.074844,0.00705077,0
1125000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.567934,-0.0770929,0.00832821,0
1130000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.40306,-0.12702,0.23317,0
1135000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.466193,0.0159466,0.0212667,0
1140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.836048,-0.0573873,0.411584,0
1145000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.48856,-0.138625,0.256602,0
1150000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.10987,-0.10912,0.175386,0
1155000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.534232,0.0366392,0.00672838,0
1160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.46431,0.0997295,0.0406822,0
1165000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.89926,-0.186589,0.403692,0
1170000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.03199,-0.074204,0.289511,0
1175000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.94551,-0.153413,0.594421,0
1180000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.95764,-0.216527,0.0389957,0
1185000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.847021,-0.0583606,0.050749,0
1185000,Akodon_mimus,NA,6.66138,1.05817,-0.0492001,9.05353,0
1190000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.571859,0.08571,0.232287,0
1195000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.85851,-0.0515475,0.331372,0
1200000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.97214,-0.26298,0.127347,0
1205000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.266726,0.189167,0.0333314,0
1210000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.23703,-0.0666392,0.535538,0
1215000,Oxymycterus_rufus,Bibimys_chacoensis,0,2.16977,-0.112465,1.08075,0
1215000,Thaptomys_nigrita,Castoria_angustidens,1.8201,1.0547,-0.0875686,0.434698,0
1220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.692318,0.0159093,0.264909,0
