Species_ID;;Clade
Lenoxus_apicalis;'Lenoxus apicalis AMNH 16556.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 16557.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 16558.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 16559.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 264854.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 264855.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 264856.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 264857.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 72607.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 72609.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 72610.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis AMNH 72618.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis FMNH 52612.JPG';Clade A
Lenoxus_apicalis;'Lenoxus apicalis FMNH 52613.JPG';Clade A
Necromys_amoenus;'Necromys amoenus FMNH 107665.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107680.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107699.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107702.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107728.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107838.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107862.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107864.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 107875.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 49671.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 49672.JPG';Clade B
Necromys_amoenus;'Necromys amoenus FMNH 49676.JPG';Clade B
Necromys_lactens;'Necromys lactens FMNH 162771.JPG';Clade B
Necromys_lactens;'Necromys lactens FMNH 23366.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 117120.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 117122.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 117124.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 128331.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 128335.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 128337.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 164214.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 164235.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 25196.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 25197.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 25198.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 25200.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 25201.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 96114.JPG';Clade B
Necromys_lasiurus;'Necromys lasiurus FMNH 96115.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164229.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164324.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164325.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164352.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164378.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164385.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164392.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164403.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164421.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum FMNH 164441.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum USNM 584525.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum USNM 584531.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum USNM 584538.JPG';Clade B
Necromys_lenguarum;'Necromys lenguarum USNM 584541.JPG';Clade B
Necromys_obscurus;'Necromys obscurus FMNH 122687.JPG';Clade B
Necromys_obscurus;'Necromys obscurus FMNH 35357.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 317731.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 317742.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 317743.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 317744.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 371199.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 371206.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 387978.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 406117.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 406122.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 409941.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 409946.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 409947.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 540711.JPG';Clade B
Necromys_urichi;'Necromys urichi USNM 560659.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 519783.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 519784.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 519785.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 519786.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 519787.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521481.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521482.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521485.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521486.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521487.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521489.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 521494.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 544637.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 546017.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 546023.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 546028.JPG';Clade B
Oxymycterus_amazonicus;'Oxymycterus amazonicus USNM 546031.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 145437.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 145438.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 145441.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 145443.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 53874.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 53875.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 94525.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 94526.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus FMNH 94529.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus MCNM 1300.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus MCNM 1477.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus MCNM 3072.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus MCNM 3158.JPG';Clade B
Oxymycterus_dasytrichus;'Oxymycterus dasytrichus USNM 545060.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator FMNH 128320.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator FMNH 128321.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator FMNH 128322.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator FMNH 128323.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator FMNH 128324.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 2482.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3073.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3076.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3126.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3259.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3260.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3333.JPG';Clade B
Oxymycterus_delator;'Oxymycterus delator MCNM 3512.JPG';Clade B
Oxymycterus_hiska;'Oxymycterus hiska AMNH 91601.JPG';Clade B
Oxymycterus_hiska;'Oxymycterus hiska AMNH 91602.JPG';Clade B
Oxymycterus_hiska;Oxymycterus nasutus CAZ 100.JPG';Clade B
Oxymycterus_hiska;Oxymycterus nasutus CAZ 108.JPG';Clade B
Oxymycterus_hiska;Oxymycterus nasutus CAZ 118.JPG';Clade B
Oxymycterus_hiska;Oxymycterus nasutus CAZ 122.JPG';Clade B
Oxymycterus_hiska;Oxymycterus nasutus CAZ 125.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus CAZ 129.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus CAZ 133.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus CAZ 138.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus CAZ 63.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus FMNH 27652.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus FMNH 29253.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus MN 42435.JPG';Clade B
Oxymycterus_nasutus;Oxymycterus nasutus MN 42436.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 162839.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 162841.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 162851.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 22234.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 23316.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 23319.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 23320.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 23322.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 23324.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 23325.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 50985.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 50986.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 74894.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 74898.JPG';Clade B
Oxymycterus_paramensis;'Oxymycterus paramensis FMNH 74900.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 23843.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 26586.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 26595.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 26754.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 26756.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 26757.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 34377.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 34380.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor USNM 259577.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor USNM 462123.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor USNM 484400.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor USNM 484404.JPG';Clade B
Oxymycterus_rufus;'Oxymycterus rufus FMNH 122696.JPG';Clade B
Oxymycterus_rufus;'Oxymycterus rufus FMNH 122697.JPG';Clade B
Oxymycterus_quaestor;'Oxymycterus quaestor FMNH 136927.JPG';Clade B
Oxymycterus_rufus;'Oxymycterus rufus FMNH 136929.JPG';Clade B
Oxymycterus_rufus;'Oxymycterus rufus USNM 236328.JPG';Clade B
Oxymycterus_rufus;'Oxymycterus rufus USNM 309164.JPG';Clade B
Podoxymys_roraimae;'Podoxymys roraimae AMNH 75584.JPG';Clade B
Podoxymys_roraimae;'Podoxymys roraimae AMNH 75585.JPG';Clade B
Podoxymys_roraimae;'Podoxymys roraimae AMNH 75586.JPG';Clade B
Scapteromys_aquaticus;'Scapteromys aquaticus FMNH 29160.JPG';Clade A
Scapteromys_aquaticus;'Scapteromys aquaticus FMNH 98286.JPG';Clade A
Scapteromys_aquaticus;'Scapteromys aquaticus FMNH 98287.JPG';Clade A
Scapteromys_aquaticus;'Scapteromys aquaticus FMNH 98289.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206220.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206221.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206222.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206230.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206231.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206240.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206247.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206261.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206267.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206278.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 206280.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 235431.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 235432.JPG';Clade A
Scapteromys_tumidus;'Scapteromys tumidus AMNH 235433.JPG';Clade A
Thalpomys_cerradensis;'Thalpomys cerradensis FMNH 128328.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis FMNH 128326.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis FMNH 128327.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 60199.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 60200.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 60201.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 61652.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 61653.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 62654.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 62655.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 62656.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 62657.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 62658.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 62659.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 75104.JPG';Clade B
Thalpomys_lasiotis;'Thalpomys lasiotis MN 75105.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita FMNH 230387.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita FMNH 230389.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita FMNH 230390.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 460539.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 460541.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484233.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484234.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484236.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484237.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484241.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484243.JPG';Clade B
Thaptomys_nigrita;'Thaptomys nigrita USNM 484244.JPG';Clade B
