generation,leftchild,rightchild,abstime,lambdainit,lambdashift,muinit,mushift
4220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.316664,0.411954,0.0698085,0
4240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.651793,-0.0316749,0.0594071,0
4260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.55792,0.0700393,0.0987182,0
4280000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.11688,-0.242171,0.0613146,0
4280000,Akodon_lindberghi,NA,5.17308,2.6142,0.150729,1.53476,0
4280000,Akodon_mimus,Akodon_aerosus,3.59248,2.04838,-0.362331,0.00555623,0
4300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.601343,0.0792442,0.0968204,0
4320000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.20253,-0.139733,0.07539,0
4340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.66703,-0.0326238,0.0504192,0
4360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.566128,-0.0405234,0.0368093,0
4380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.745155,-0.0147481,0.0096134,0
4400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.757262,-0.0672003,0.0115971,0
4420000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.37002,-0.107794,0.188102,0
4440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.935982,-0.0844747,0.00943087,0
4460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.40949,0.0961488,0.00648613,0
4480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.39183,0.116857,0.0427858,0
4500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.344398,0.165644,0.101037,0
4520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.349155,0.119709,0.00335985,0
4540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.506245,0.257998,0.369493,0
4560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.361396,0.278602,0.017814,0
4580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.561912,0.0469887,0.0387323,0
4600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.514299,0.0809001,0.00398376,0
4620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.479012,0.0317317,0.0777722,0
4640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.575309,0.0220581,0.0969021,0
4660000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.60167,1.29245e-005,0.0719078,0
4680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.287664,0.265258,0.0339932,0
4700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.580314,-0.00413732,0.00504995,0
4700000,Oxymycterus_quaestor,NA,6.65198,1.46744,-0.0169803,1.26711,0
4700000,Lenoxus_apicalis,NA,5.82715,0.038718,-0.0873033,0.592187,0
4720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.352206,0.245011,0.0684488,0
4740000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.01305,-0.0916723,0.0173482,0
4760000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.19281,-0.080235,0.302687,0
4780000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.37324,-0.233447,0.115032,0
4780000,Akodon_albiventer,NA,5.43227,1.63057,-0.0227785,2.96561,0
4780000,Thalpomys_lasiotis,Thalpomys_cerradensis,4.75872,0.948007,-0.157169,0.658025,0
4780000,Akodon_mimus,Akodon_aerosus,3.80446,3.8316,-0.399614,1.12092,0
4800000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.520164,0.0463903,0.0426291,0
4800000,Castoria_angustidens,NA,4.45168,0.155112,-0.0140783,0.0436982,0
4800000,Akodon_juninensis,Akodon_azarae,5.26141,0.784743,-0.0328219,0.099037,0
4800000,Lenoxus_apicalis,NA,6.39978,0.170167,0.00718553,6.5503,0
4820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.277564,0.220396,0.0254315,0
4840000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.73601,-0.218479,0.00800593,0
4860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.74535,-0.0270309,0.00152865,0
4880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.317042,0.42859,0.0358696,0
4900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.725841,-0.0453684,0.0644931,0
4920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.404679,0.206169,0.048757,0
4920000,Bibimys_chacoensis,Bibimys_labiosus,3.79804,1.68358,-0.0156822,2.26812,0
4940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.773705,-0.089171,0.0345958,0
4940000,Akodon_toba,Akodon_dayi,5.56168,2.03945,0.0314244,0.172106,0
4960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.528536,0.119687,0.233167,0
4980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.464447,0.154505,0.109105,0
5000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.717228,-0.0394391,0.0609412,0
5020000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.01691,-0.105636,0.0469887,0
5020000,Necromys_amoenus,NA,3.58228,0.385226,-0.0633871,0.486885,0
5040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.278725,0.142557,0.0184504,0
5040000,Akodon_aerosus,Akodon_cursor,4.02231,1.07282,-0.114868,0.194702,0
5060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.953559,-0.103032,0.0053076,0
5080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.797632,-0.0801104,0.0544353,0
5100000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.309,-0.151817,0.0284427,0
5100000,Akodon_iniscatus,NA,6.56135,1.63024,-0.248374,0.190817,0
5120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.551647,0.00771841,0.00248639,0
5140000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.19212,-0.232816,0.00376119,0
5140000,Akodon_aerosus,Akodon_cursor,4.04321,1.6333,-0.153678,0.112022,0
5160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.661328,-0.00119032,0.0738045,0
5180000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1281,-0.113697,0.0640217,0
5200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.685273,-0.0228501,0.035842,0
5220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.799545,-0.0427303,0.0187159,0
5240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.424584,0.0532463,0.0313869,0
5260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.723124,-0.148942,0.0781432,0
5260000,Akodon_aerosus,Akodon_cursor,4.00182,3.83267,-0.518306,0.726365,0
5280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.356581,0.195824,0.0548965,0
5300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.414444,0.0784795,0.000935609,0
5320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.429633,0.102834,0.0119164,0
5340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.576091,0.0580944,0.041131,0
5360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.500708,-0.0131892,0.00640061,0
5380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.418913,0.10889,0.0405704,0
5400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.811308,-0.0369769,0.129741,0
5420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.77575,-0.0314711,0.0127825,0
5440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.87281,-0.0966646,0.0939737,0
5460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.394612,0.0152589,0.0326924,0
5480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.476721,-0.00367587,0.00726211,0
5480000,Akodon_mimus,Akodon_aerosus,3.70421,1.72336,-0.311553,0.0960274,0
5500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.364462,0.154118,0.0879955,0
5520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.88917,-0.0596247,0.163703,0
5540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.787702,-0.0938791,0.0951262,0
5560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.630207,-0.00505264,0.129836,0
5580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.698886,-0.0334074,0.0116918,0
5580000,Akodon_azarae,NA,5.84578,0.706433,-0.00666479,0.3362,0
5600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.630866,-0.0207469,0.0602012,0
5620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.994693,-0.0979262,0.0315831,0
5640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.489493,0.0794165,0.1442,0
5660000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.481479,0.00766469,0.00846258,0
5660000,Bibimys_chacoensis,Bibimys_labiosus,3.44713,1.23989,0.149029,2.37745,0
5680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.569996,-0.00281075,0.0280316,0
5680000,Akodon_juninensis,NA,6.25283,0.309634,-0.0979003,0.0170176,0
5680000,Akodon_mimus,Akodon_aerosus,3.60591,1.41444,-0.180215,0.0350358,0
5700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.443584,0.0328705,0.0192183,0
5700000,Akodon_mimus,Akodon_aerosus,3.66039,0.910511,-0.181218,0.0408502,0
5720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.29235,0.274366,0.00209001,0
5740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.65217,-0.046374,0.00935743,0
5760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.622718,0.0751339,0.0986727,0
5760000,Thaptomys_nigrita,Castoria_angustidens,1.57526,1.55388,-0.168423,0.492237,0
5780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.446683,0.0672206,0.00824259,0
5800000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.00445,-0.171548,0.00930526,0
5820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.473734,0.124497,0.017062,0
5840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.914651,-0.05522,0.121381,0
5860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.352169,0.249048,0.038248,0
5880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.579449,0.0568304,0.0409259,0
5900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.461506,0.126616,0.0736686,0
5920000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.07083,-0.0907355,0.0176675,0
5940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.771004,-0.0245991,0.0596046,0
5960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.606457,-0.00299896,0.0439203,0
5980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.428882,0.163098,0.0107843,0
6000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.601627,0.00346621,0.0575136,0
6020000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.444352,0.0548634,0.0106086,0
6040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.498511,0.0565306,0.114192,0
6060000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.14143,-0.138976,0.0277591,0
6080000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.50907,-0.201541,0.176713,0
6100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.940053,-0.0394461,0.0437058,0
6120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.637333,-0.0404885,0.0728031,0
6120000,Necromys_amoenus,NA,6.32641,0.402742,0.154069,1.99098,0
6120000,Akodon_torques,NA,6.26626,0.993566,0.0493634,2.19994,0
6120000,Castoria_angustidens,NA,6.72667,7.32696,-0.170716,4.37024,0
6140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.309584,0.204821,0.0353677,0
6160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.558553,0.0271315,0.033652,0
6180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.303855,-0.0265604,0.00706253,0
6180000,Oxymycterus_rufus,Oxymycterus_nasutus,4.80629,1.39316,-0.228984,0.2832,0
6180000,Deltamys_kempi,Akodon_mimus,2.96098,1.47324,-0.226512,0.152735,0
6200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.855077,-0.0719274,0.000953062,0
6220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.340709,0.0738795,0.00555281,0
6240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.809892,-0.0765712,0.0743471,0
6260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.596083,-0.0154022,0.0140786,0
6280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.508227,-0.0312212,0.156813,0
6280000,Necromys_lactens,NA,6.55679,1.93554,0.156075,0.115017,0
6280000,Necromys_urichi,NA,5.18795,0.0887475,0.151656,1.41093,0
6280000,Deltamys_kempi,Akodon_mimus,3.19692,1.11226,-0.0476628,0.0905589,0
6300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.622534,-0.0406866,0.00502848,0
6320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.502426,0.0249764,0.115821,0
6340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.508972,0.0397773,0.0688091,0
6360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.70063,-0.039542,0.00238058,0
6360000,Akodon_cursor,NA,5.57593,0.861259,-0.0112955,1.64355,0
6380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.827034,-0.0977433,0.130218,0
6380000,Deltamys_kempi,Akodon_mimus,3.16047,2.90181,-0.391753,0.247728,0
6400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.437054,0.00189763,0.0309042,0
6400000,Kunsia_tomentosus,NA,5.68647,1.02798,-0.34227,1.28068,0
6420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.308011,0.259279,0.0293143,0
6420000,Bibimys_chacoensis,Bibimys_labiosus,5.00009,1.46509,-0.109009,0.665934,0
6440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.487228,0.0584365,0.0240025,0
6460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.975233,-0.0862186,0.00293018,0
6460000,Akodon_cursor,NA,5.87028,0.319664,-0.232032,2.21951,0
6480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.913715,-0.0778284,0.0121523,0
6500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.453175,0.023484,0.0198346,0
6520000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.14876,-0.140542,0.243323,0
6540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.666689,-0.0184771,0.000663412,0
6560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.991012,-0.076068,0.0709212,0
6580000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.18075,-0.199501,0.175697,0
6580000,Akodon_aerosus,Akodon_cursor,3.90982,1.50881,-0.279245,0.0758999,0
6600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.976491,-0.165132,0.0379262,0
6620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.644851,0.00329112,0.208631,0
6640000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.05645,-0.0964786,0.028917,0
6660000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.310552,0.243609,0.0170936,0
6680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.467876,0.0220886,0.0547388,0
6700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.696222,0.025263,0.162494,0
6700000,Lenoxus_apicalis,NA,6.28727,0.938885,0.109076,3.74441,0
6700000,Blarinomys_breviceps,NA,4.2493,0.152163,0.075521,0.816941,0
6720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.601781,-0.0388504,0.00345694,0
6740000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.23625,-0.124046,0.131864,0
6760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.676079,-0.164638,0.112664,0
6760000,Oxymycterus_rufus,Thaptomys_nigrita,0.343415,1.01062,-0.0780974,0.09261,0
6780000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.59969,-0.164601,0.00328435,0
6800000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.471154,0.0434549,0.0652842,0
6820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.55454,0.0503081,0.0300693,0
6820000,Thaptomys_nigrita,NA,4.08312,0.0689928,-0.108686,0.685274,0
6840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.569022,0.00463862,0.0400569,0
6860000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.698906,-0.027331,0.0311535,0
6880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.539185,0.0517389,0.0645483,0
6900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.789828,-0.0269931,0.0394296,0
6920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.553889,0.0335527,0.025239,0
6940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.75581,-0.045387,0.00121876,0
6960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.707118,0.0167358,0.0948853,0
6980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.533665,0.113435,0.0161179,0
6980000,Castoria_angustidens,NA,5.77858,0.109815,0.135941,0.979582,0
7000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.495083,0.072153,0.0714314,0
7020000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.14689,-0.149239,0.0420026,0
7040000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.13551,-0.111027,0.169891,0
7060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.690718,-0.0399797,0.0488365,0
7080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.744262,-0.090628,0.0374146,0
7100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.373791,0.127825,0.0398427,0
7120000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.76014,-0.258725,0.00677376,0
7140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.658202,-0.0418866,0.0524384,0
7160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.444963,0.197776,0.0464222,0
7160000,Kunsia_tomentosus,NA,6.20908,0.124953,-0.0152688,3.54012,0
7180000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.36133,-0.135831,0.0895676,0
7180000,Lenoxus_apicalis,NA,4.10233,0.691186,0.163554,1.34895,0
7200000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.599709,0.0164223,0.00612698,0
7200000,Lenoxus_apicalis,NA,4.55327,1.50253,0.265956,1.50072,0
7220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.462782,0.0863401,0.170796,0
7240000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.936241,-0.0769832,0.000388909,0
7260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.364623,0.146072,0.00727738,0
7260000,Juscelinomys_huanchacae,NA,5.54494,2.96979,-0.0678787,2.22996,0
7280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.680624,-0.0217339,0.0138441,0
7300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.452453,0.14713,0.0489618,0
7320000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.14988,-0.170164,0.0165627,0
7340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.472711,0.0408876,0.0123669,0
7360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.626514,0.0135476,0.0191047,0
7380000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.02586,-0.0609393,0.165956,0
7400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.338119,0.557079,0.0133159,0
7420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.376741,0.311902,0.0281458,0
7440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.351066,0.11634,0.00591551,0
7460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.574005,-0.0166119,0.0183154,0
7480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.456302,0.0915614,0.0105809,0
7500000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.30195,-0.131216,0.14568,0
7520000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.852481,-0.0768817,0.0232769,0
7540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.676906,-0.0332116,0.074291,0
7560000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.553783,0.149813,0.493806,0
7560000,Kunsia_tomentosus,NA,5.72614,1.07954,0.0428961,2.8983,0
7580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.322648,0.284078,0.0558552,0
7600000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.36415,-0.153579,0.0580907,0
7620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.353827,0.211911,0.0586211,0
7640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.647062,-0.028975,0.000558903,0
7640000,Akodon_juninensis,Akodon_azarae,5.23137,1.1416,0.017823,0.229763,0
7660000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.16908,-0.130499,0.00848199,0
7680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.592432,-0.020694,0.01557,0
7700000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.831129,-0.049719,0.00440219,0
7720000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.543497,0.0498571,0.090781,0
7740000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.591053,-0.0190018,0.0257308,0
7740000,Akodon_aerosus,Akodon_cursor,4.1619,1.84276,-0.427313,0.0652579,0
7760000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.889669,-0.0386787,0.114311,0
7780000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.449896,0.0985945,0.0712273,0
7780000,Akodon_toba,Akodon_dayi,5.68882,1.1618,0.226107,0.0854813,0
7800000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.1515,-0.105807,0.0104988,0
7820000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.944459,-0.0658634,0.19803,0
7840000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.416695,0.182171,0.0161,0
7840000,Bibimys_chacoensis,Lenoxus_apicalis,1.14506,1.08062,-0.29289,0.0639889,0
7860000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.06353,-0.109371,0.0341989,0
7860000,Lenoxus_apicalis,NA,5.12711,0.230527,-0.0387154,0.752039,0
7880000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.32209,0.137022,0.00957589,0
7900000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.373391,0.164642,0.0143383,0
7920000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.453813,0.124093,0.0891507,0
7940000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.362682,0.39166,0.02108,0
7960000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.768357,-0.0293985,0.1046,0
7960000,Bibimys_chacoensis,Bibimys_labiosus,2.75319,4.75544,-0.397073,2.46664,0
7980000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.91778,-0.0343966,0.142124,0
8000000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.580803,-0.0103132,0.0100436,0
8020000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.48589,-0.148441,0.276733,0
8040000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.903319,-0.0657243,0.286206,0
8060000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.672156,-0.0534621,0.0718269,0
8080000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.589313,-0.0331997,0.0160282,0
8080000,Lenoxus_apicalis,NA,5.07525,0.0254326,0.0784231,0.229398,0
8100000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.360387,0.506344,0.148783,0
8100000,Akodon_aerosus,NA,6.58657,1.90446,-0.0639105,4.96407,0
8100000,Akodon_aerosus,Akodon_affinis,5.05581,0.60871,0.0242683,0.268229,0
8120000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.661657,-0.0456839,0.0769005,0
8120000,Akodon_cursor,Akodon_lindberghi,4.49276,1.36447,0.0531448,0.449641,0
8140000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.594693,-0.0128911,0.0543276,0
8160000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.756445,-0.0175698,0.020946,0
8160000,Necromys_amoenus,NA,5.82732,1.51672,-0.0778795,2.94131,0
8160000,Deltamys_kempi,NA,6.18717,0.761353,0.0443183,1.78149,0
8180000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.710734,-0.0519094,0.256636,0
8180000,Akodon_mimus,Akodon_aerosus,3.44647,0.779883,0.160002,0.0180329,0
8200000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.49604,-0.118774,0.277234,0
8220000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.40452,0.115702,0.0878376,0
8240000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.36912,-0.165509,0.0734719,0
8260000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.7073,0.0166934,0.192294,0
8280000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.793979,-0.0849527,0.100388,0
8300000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.823246,-0.0811951,0.0667687,0
8300000,Castoria_angustidens,NA,6.42282,0.204921,0.0573064,0.09011,0
8320000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.664917,-0.0168918,0.101758,0
8340000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.920541,-0.101316,0.0100492,0
8360000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.455058,0.111277,0.045459,0
8360000,Scapteromys_tumidus,Scapteromys_aquaticus,5.47827,2.2601,-0.192101,1.1721,0
8380000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.362886,0.213373,0.0160018,0
8400000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.873218,-0.0266809,0.0356453,0
8420000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.534319,0.0251296,0.0240131,0
8420000,Thalpomys_cerradensis,NA,6.6207,6.64581,0.0496064,3.16568,0
8420000,Brucepattersonius_soricinus,NA,5.76711,0.0123849,-0.0985861,0.49752,0
8440000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.536719,0.089878,0.0117951,0
8460000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.863407,-0.0502498,0.0518308,0
8480000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.412491,0.161683,0.0165481,0
8500000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.430241,0.115822,0.0770796,0
8520000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.16067,-0.0954848,0.0680085,0
8520000,Podoxymys_roraimae,NA,4.54271,0.135857,-0.106329,0.259324,0
8540000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.306668,0.214677,0.0250796,0
8560000,Oxymycterus_rufus,Bibimys_chacoensis,0,1.2714,-0.111312,0.282243,0
8580000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.871426,-0.0439598,0.2133,0
8600000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.302682,0.420205,0.00487112,0
8620000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.917725,-0.0888868,0.0815331,0
8640000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.508972,0.0771518,0.104674,0
8660000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.612873,-0.117229,0.0182315,0
8660000,Castoria_angustidens,NA,5.87146,1.36032,-0.0986784,1.41529,0
8660000,Deltamys_kempi,Akodon_mimus,3.10567,1.6036,-0.0644406,0.948906,0
8680000,Oxymycterus_rufus,Bibimys_chacoensis,0,0.591773,0.018302,0.0689151,0
